session_id,timestamp,source_ip,destination_service,connection_count,packets_per_second,failed_login_count,successful_login_count,login_frequency,port_scan_count,command_frequency,database_query_count,sensitive_file_access,privilege_escalation_attempt,lateral_movement_score,data_access_volume,session_duration,attacker_sophistication,attack_stage,asset_criticality,detection_confidence,attack_label
SESS-B94B4811,2026-09-06T10:51:41.756269Z,192.168.1.16,API:8080,16,36.6,0,1,0.0,0,1.73,6,0,0,0.126,0.99,364.4,0.22,S0,0.39,0.11,NORMAL
SESS-05FEB786,2026-09-05T22:18:42.382090Z,10.0.4.25,SSH:22,187,245.41,0,1,0.2,0,12.92,85,65,0,0.904,3135.78,2067.9,0.86,S7,0.78,0.97,EXFILTRATION
SESS-F1F420B4,2026-09-05T18:44:42.278228Z,10.0.2.79,SSH:22,135,101.3,8,4,6.69,46,6.82,12,12,0,0.863,198.52,421.1,0.34,S5,0.52,0.93,LATERAL_MOVEMENT
SESS-D8D339F7,2026-09-06T02:18:42.382654Z,10.0.1.76,DNS:53,177,282.77,0,1,0.2,0,13.96,83,59,0,0.439,2022.51,2507.0,0.73,S7,0.97,0.88,EXFILTRATION
SESS-5FCBC0D4,2026-09-06T04:00:42.295007Z,10.0.2.62,SSH:22,153,85.64,4,4,5.21,49,23.36,0,14,1,0.929,73.7,889.9,0.81,S5,0.59,0.82,LATERAL_MOVEMENT
SESS-A813BEF0,2026-09-05T16:37:42.339729Z,10.0.2.186,MySQL:3306,89,62.9,0,1,0.5,0,4.53,285,41,0,0.398,268.65,2260.8,0.77,S6,0.76,0.96,DATA_ACCESS
SESS-2A057DC8,2026-09-06T04:54:41.896713Z,192.168.1.13,DNS:53,15,30.71,0,2,0.0,0,0.63,4,0,0,0.203,4.81,474.9,0.11,S0,0.25,0.14,NORMAL
SESS-7DE19256,2026-09-06T05:47:42.353248Z,10.0.9.187,MySQL:3306,105,71.98,0,1,0.5,0,21.01,302,52,0,0.231,155.57,1302.8,0.69,S6,0.79,0.94,DATA_ACCESS
SESS-E03E713F,2026-09-05T23:52:41.868530Z,192.168.1.175,HTTPS:443,14,7.42,0,1,0.0,0,4.05,3,0,0,0.055,4.04,133.7,0.61,S0,0.18,0.13,NORMAL
SESS-E213B621,2026-09-06T04:27:42.334921Z,10.0.6.129,PostgreSQL:5432,95,54.78,0,1,0.5,0,8.68,294,43,0,0.21,414.56,538.1,0.65,S6,0.7,0.85,DATA_ACCESS
SESS-B9A83A1E,2026-09-06T01:35:42.316131Z,10.0.5.33,SMB:445,130,223.12,4,2,5.72,43,9.65,0,15,0,0.861,108.85,933.9,0.6,S5,0.72,0.89,LATERAL_MOVEMENT
SESS-1D293B05,2026-09-05T20:19:41.683244Z,192.168.1.234,DNS:53,12,17.2,0,1,0.0,0,0.97,4,0,0,0.239,9.49,578.1,0.54,S0,0.32,0.06,NORMAL
SESS-8BCC6D0E,2026-09-06T03:06:42.381781Z,10.0.2.53,SSH:22,163,308.22,0,1,0.2,0,20.03,101,74,0,0.281,1692.93,2431.1,0.76,S7,0.93,0.99,EXFILTRATION
SESS-C403F61B,2026-09-06T14:05:41.901684Z,98.157.176.85,RDP:3389,110,73.94,0,0,0.0,151,0.82,0,0,0,0.236,6.05,87.6,0.65,S1,0.36,0.77,RECONNAISSANCE
SESS-F08EC3AC,2026-09-06T11:34:41.902295Z,158.139.7.205,API:8080,97,148.35,0,0,0.0,149,1.25,0,0,0,0.134,6.16,150.1,0.44,S1,0.1,0.82,RECONNAISSANCE
SESS-632B297F,2026-09-06T01:26:42.353321Z,10.0.5.128,PostgreSQL:5432,91,34.41,0,1,0.5,0,12.17,299,50,0,0.456,405.63,451.5,0.63,S6,0.95,0.93,DATA_ACCESS
SESS-B12C028D,2026-09-05T21:35:42.029940Z,155.200.122.183,API:8080,82,16.37,36,3,26.32,0,0.47,0,0,0,0.526,23.21,221.4,0.73,S3,0.62,0.82,CREDENTIAL_ATTACK
SESS-7505E954,2026-09-06T09:54:42.364992Z,10.0.3.66,SSH:22,174,173.74,0,1,0.2,0,31.32,92,48,0,0.718,1873.08,3431.9,0.93,S7,0.93,0.9,EXFILTRATION
SESS-F911EC20,2026-09-06T10:29:41.751788Z,192.168.1.214,DNS:53,11,8.34,0,1,0.0,0,3.36,5,0,0,0.082,8.94,219.0,0.18,S0,0.17,0.02,NORMAL
SESS-72AC3CE7,2026-09-06T12:07:41.914733Z,74.43.237.5,API:8080,101,152.24,0,0,0.0,150,0.63,0,0,0,0.159,6.71,182.3,0.36,S1,0.21,0.85,RECONNAISSANCE
SESS-AEF49FBC,2026-09-06T03:45:42.103422Z,10.0.4.51,PostgreSQL:5432,71,46.04,0,1,0.0,0,7.48,205,8,0,0.124,30.88,832.4,0.71,S6,0.84,0.94,DB_PROBE
SESS-F52F5B83,2026-09-06T08:24:41.891161Z,192.168.1.236,HTTPS:443,17,23.17,0,1,0.0,0,0.9,7,0,0,0.14,24.12,636.2,0.77,S0,0.12,0.06,NORMAL
SESS-A2CEB1C8,2026-09-06T09:28:41.902380Z,93.97.237.124,RDP:3389,103,95.42,0,0,0.0,135,1.16,0,0,0,0.149,1.93,33.4,0.35,S1,0.27,0.84,RECONNAISSANCE
SESS-41748565,2026-09-06T01:44:41.811555Z,192.168.1.53,HTTPS:443,15,7.4,0,2,0.0,0,0.12,6,0,0,0.093,0.65,224.3,0.31,S0,0.35,0.11,NORMAL
SESS-5678D220,2026-09-06T09:59:42.101666Z,10.0.4.245,API:8080,87,68.02,0,1,0.0,0,21.95,219,4,0,0.314,10.95,163.3,0.78,S6,0.72,0.88,DB_PROBE
SESS-8F325430,2026-09-05T22:43:41.745708Z,192.168.1.124,API:8080,15,34.3,0,1,0.0,0,0.09,6,0,0,0.034,9.84,436.3,0.46,S0,0.28,0.14,NORMAL
SESS-81CE5DAC,2026-09-05T23:24:41.810211Z,192.168.1.152,API:8080,13,23.77,0,3,0.0,0,0.24,7,0,0,0.081,12.34,66.1,0.15,S0,0.14,0.02,NORMAL
SESS-1F9DF692,2026-09-06T02:49:42.008191Z,183.136.169.245,HTTPS:443,58,30.97,40,1,44.09,0,10.45,0,0,0,0.373,12.09,236.4,0.72,S3,0.78,0.92,CREDENTIAL_ATTACK
SESS-6D949ACF,2026-09-05T22:12:42.291073Z,10.0.1.76,SMB:445,134,215.79,8,1,6.56,52,12.25,12,15,1,0.802,161.86,1028.9,0.47,S5,0.51,0.86,LATERAL_MOVEMENT
SESS-B55AE8EA,2026-09-06T02:19:41.953154Z,135.78.29.25,HTTPS:443,137,27.88,111,0,37.41,1,0.01,0,0,0,0.067,1.43,473.6,0.23,S2,0.59,0.81,BRUTE_FORCE
SESS-D7B0C5F1,2026-09-05T23:14:41.976505Z,89.218.130.28,SSH:22,121,65.51,95,0,57.26,0,0.0,0,0,0,0.011,9.2,162.1,0.18,S2,0.45,0.8,BRUTE_FORCE
SESS-12F746D4,2026-09-05T22:32:42.017544Z,150.80.215.134,API:8080,64,55.55,46,1,10.65,0,1.19,0,0,0,0.321,16.85,337.4,0.55,S3,0.59,0.84,CREDENTIAL_ATTACK
SESS-BF1E67FE,2026-09-06T14:19:42.350876Z,10.0.5.168,MySQL:3306,110,160.06,1,1,0.5,0,4.47,278,54,0,0.339,194.28,2080.4,0.79,S6,0.88,0.88,DATA_ACCESS
SESS-67762C07,2026-09-06T05:39:42.334623Z,10.0.3.148,MySQL:3306,114,32.1,0,1,0.5,0,17.35,290,63,0,0.231,222.2,1681.2,0.68,S6,0.85,0.88,DATA_ACCESS
SESS-D850499C,2026-09-06T11:51:42.032074Z,196.25.33.187,HTTPS:443,67,58.3,47,2,31.02,0,0.22,0,0,0,0.175,6.05,320.6,0.76,S3,0.49,0.94,CREDENTIAL_ATTACK
SESS-5C5D40FA,2026-09-06T06:18:42.383179Z,10.0.5.53,DNS:53,178,612.34,0,1,0.2,0,26.31,96,63,0,0.591,2794.17,2439.8,0.78,S7,0.78,0.98,EXFILTRATION
SESS-472B2D6A,2026-09-06T11:35:41.971188Z,139.182.142.167,RDP:3389,123,69.6,94,0,53.46,0,0.85,0,0,0,0.292,1.81,426.2,0.39,S2,0.73,0.91,BRUTE_FORCE
SESS-E16788CB,2026-09-06T10:56:42.050552Z,180.35.226.192,HTTPS:443,54,26.97,36,1,16.6,0,0.36,2,0,0,0.113,11.22,391.9,0.51,S3,0.46,0.89,CREDENTIAL_ATTACK
SESS-1269C733,2026-09-06T06:44:42.314264Z,10.0.5.65,SSH:22,137,38.1,2,1,6.54,55,15.97,5,15,0,0.896,178.41,971.3,0.68,S5,0.44,0.95,LATERAL_MOVEMENT
SESS-E6F4DFB0,2026-09-06T01:07:41.661376Z,192.168.1.94,DNS:53,9,23.26,0,1,0.0,0,0.33,10,0,0,0.03,2.1,819.8,0.3,S0,0.31,0.08,NORMAL
SESS-C31730B6,2026-09-06T10:25:42.189827Z,10.0.2.38,RDP:3389,46,9.6,1,1,3.94,0,34.9,0,18,8,0.59,14.55,646.3,0.64,S4,0.51,0.97,PRIVILEGE_ESCALATION
SESS-740D866E,2026-09-06T10:11:42.192822Z,10.0.3.128,API:8080,54,23.48,2,1,3.81,0,24.51,3,15,7,0.403,26.78,507.3,0.72,S4,0.72,0.97,PRIVILEGE_ESCALATION
SESS-E65B54F7,2026-09-05T20:37:41.972493Z,140.102.8.30,SSH:22,133,29.59,108,0,40.9,0,3.69,0,0,0,0.081,7.27,211.3,0.05,S2,0.45,0.8,BRUTE_FORCE
SESS-EB90C19E,2026-09-06T10:55:42.353982Z,10.0.10.86,SMB:445,98,97.06,0,1,0.5,0,5.1,275,49,0,0.278,264.76,574.0,0.9,S6,0.92,0.98,DATA_ACCESS
SESS-ED2DF958,2026-09-06T09:02:41.857978Z,192.168.1.38,HTTPS:443,10,4.44,0,1,0.0,0,0.38,6,0,0,0.216,3.05,611.2,0.3,S0,0.44,0.08,NORMAL
SESS-2121371D,2026-09-05T23:19:41.898878Z,161.20.225.63,API:8080,91,179.19,3,0,0.61,165,0.87,0,0,0,0.45,6.54,197.8,0.53,S1,0.2,0.71,RECONNAISSANCE
SESS-6505E6C4,2026-09-05T19:10:42.291911Z,10.0.5.90,SMB:445,143,153.39,4,2,3.49,61,21.32,12,9,1,0.83,172.88,590.2,0.58,S5,0.71,0.98,LATERAL_MOVEMENT
SESS-674D918F,2026-09-05T23:28:41.753806Z,192.168.1.20,API:8080,12,13.13,0,1,0.0,0,0.41,5,0,0,0.048,0.17,599.1,0.32,S0,0.43,0.05,NORMAL
SESS-E8D947BF,2026-09-06T11:08:42.014538Z,168.180.20.97,HTTPS:443,68,32.67,42,3,11.32,0,0.0,0,0,0,0.381,13.46,318.1,0.75,S3,0.64,0.81,CREDENTIAL_ATTACK
SESS-594D1215,2026-09-06T02:08:41.954848Z,133.22.243.181,HTTPS:443,123,27.53,106,0,33.95,1,0.41,0,0,0,0.147,9.05,150.1,0.74,S2,0.68,0.96,BRUTE_FORCE
SESS-FEB88624,2026-09-06T05:50:41.756706Z,192.168.1.190,DNS:53,6,32.79,0,1,0.0,0,0.75,8,0,0,0.122,1.46,518.3,0.25,S0,0.11,0.06,NORMAL
SESS-F42D5305,2026-09-05T18:15:42.166135Z,10.0.7.124,MySQL:3306,92,50.91,0,1,0.0,0,15.06,195,11,1,0.219,37.25,256.8,0.68,S6,0.9,0.84,DB_PROBE
SESS-1138BDE9,2026-09-06T02:07:41.659341Z,192.168.1.159,API:8080,16,5.46,0,1,0.0,0,0.51,8,0,0,0.083,2.41,337.1,0.33,S0,0.17,0.1,NORMAL
SESS-E123CC8A,2026-09-06T05:34:41.857730Z,192.168.1.234,API:8080,12,4.93,0,1,0.0,0,0.96,6,0,0,0.124,9.21,223.2,0.12,S0,0.14,0.14,NORMAL
SESS-AE45EE27,2026-09-06T11:17:42.382886Z,10.0.3.19,DNS:53,201,272.79,0,1,0.2,0,43.11,86,60,0,0.452,1711.92,1333.6,0.52,S7,0.92,0.88,EXFILTRATION
SESS-2CFEF72A,2026-09-05T18:52:42.357025Z,10.0.3.51,MySQL:3306,93,79.57,0,1,0.5,0,6.78,274,47,0,0.511,476.93,2154.0,0.74,S6,0.86,0.93,DATA_ACCESS
SESS-DE434740,2026-09-06T00:27:41.999886Z,187.188.32.217,HTTPS:443,128,38.51,97,0,19.13,3,0.8,0,0,0,0.154,3.79,568.6,0.73,S2,0.46,0.81,BRUTE_FORCE
SESS-656CA945,2026-09-06T09:56:41.824750Z,192.168.1.57,DNS:53,15,23.07,0,1,0.0,0,0.84,5,0,0,0.119,9.07,661.4,0.41,S0,0.49,0.09,NORMAL
SESS-9C52152C,2026-09-06T07:20:42.338990Z,10.0.3.86,PostgreSQL:5432,98,74.78,0,1,0.5,0,7.77,267,53,0,0.286,235.67,1252.7,0.75,S6,0.95,0.92,DATA_ACCESS
SESS-669E170B,2026-09-05T16:25:42.179445Z,10.0.7.29,API:8080,85,52.11,1,1,0.5,0,6.74,218,14,0,0.473,55.28,1075.2,0.4,S6,0.76,0.94,DB_PROBE
SESS-BDA669CD,2026-09-06T05:15:41.954545Z,84.70.224.203,SSH:22,133,51.35,104,0,13.53,0,0.88,0,0,0,0.124,6.85,112.9,0.23,S2,0.43,0.87,BRUTE_FORCE
SESS-43793FB8,2026-09-06T07:15:42.069552Z,122.225.58.113,SSH:22,78,82.94,34,1,22.1,0,5.33,0,0,0,0.364,3.85,366.2,0.7,S3,0.53,0.95,CREDENTIAL_ATTACK
SESS-41D2F04B,2026-09-05T16:37:41.676442Z,192.168.1.48,DNS:53,17,10.87,0,1,0.0,0,0.26,6,0,0,0.058,3.66,671.0,0.35,S0,0.28,0.07,NORMAL
SESS-2CDD11AB,2026-09-06T00:46:42.003427Z,165.190.214.112,RDP:3389,127,90.83,109,0,62.41,3,2.52,0,0,0,0.179,2.05,185.7,0.21,S2,0.55,0.84,BRUTE_FORCE
SESS-D3564865,2026-09-06T04:28:41.893618Z,192.168.1.33,API:8080,10,4.52,0,1,0.0,0,0.01,8,0,0,0.104,4.98,894.7,0.42,S0,0.41,0.02,NORMAL
SESS-D57A679C,2026-09-06T07:54:41.919644Z,123.90.148.22,HTTPS:443,101,258.15,0,0,0.0,140,2.2,0,0,0,0.363,5.49,272.4,0.2,S1,0.26,0.77,RECONNAISSANCE
SESS-745CA31B,2026-09-06T13:34:41.986082Z,208.114.11.233,RDP:3389,125,175.43,98,0,22.95,0,0.39,0,0,0,0.203,6.93,94.5,0.28,S2,0.44,0.9,BRUTE_FORCE
SESS-9086A26F,2026-09-06T07:20:42.348705Z,10.0.5.83,MySQL:3306,96,119.3,1,1,0.5,0,5.09,268,52,0,0.204,316.48,730.4,0.99,S6,0.81,0.9,DATA_ACCESS
SESS-28E33BA4,2026-09-06T01:25:42.312415Z,10.0.4.44,SMB:445,146,58.78,4,1,7.6,43,29.19,0,14,1,0.937,93.77,688.1,0.48,S5,0.58,0.96,LATERAL_MOVEMENT
SESS-692660DC,2026-09-06T13:22:42.038491Z,153.103.184.238,SSH:22,53,28.57,42,1,20.87,0,1.22,0,0,0,0.259,7.07,300.6,0.86,S3,0.57,0.9,CREDENTIAL_ATTACK
SESS-9CDA726E,2026-09-06T09:50:42.114346Z,10.0.6.227,MySQL:3306,84,47.46,2,1,1.0,0,14.61,219,8,0,0.532,76.42,990.1,0.39,S6,0.93,0.96,DB_PROBE
SESS-6BBFCF93,2026-09-06T03:27:42.187199Z,10.0.1.29,API:8080,54,31.16,1,1,3.48,0,31.26,0,18,5,0.104,17.26,780.4,0.73,S4,0.72,0.83,PRIVILEGE_ESCALATION
SESS-ED674D80,2026-09-06T04:48:41.857322Z,192.168.1.102,API:8080,9,8.55,0,1,0.0,0,2.83,6,0,0,0.224,0.71,391.7,0.28,S0,0.18,0.06,NORMAL
SESS-A6363EF4,2026-09-06T13:46:42.333081Z,10.0.6.118,API:8080,106,17.04,0,1,0.5,0,4.73,297,47,0,0.306,253.21,975.3,0.54,S6,0.96,0.98,DATA_ACCESS
SESS-BDC9EA38,2026-09-06T13:44:41.681178Z,192.168.1.21,DNS:53,16,18.67,0,1,0.0,0,0.34,4,0,0,0.011,7.87,143.9,0.21,S0,0.36,0.11,NORMAL
SESS-A2CFFAE7,2026-09-06T09:03:41.942683Z,65.85.22.97,HTTPS:443,96,56.02,0,0,0.0,148,4.64,0,0,0,0.21,5.86,270.3,0.39,S1,0.36,0.8,RECONNAISSANCE
SESS-835378EA,2026-09-06T01:21:42.330900Z,10.0.3.88,MySQL:3306,103,46.5,0,1,0.5,0,6.12,274,63,0,0.135,41.67,2087.1,0.8,S6,0.88,0.91,DATA_ACCESS
SESS-AC950267,2026-09-06T12:28:41.898803Z,90.122.222.158,API:8080,88,106.09,0,0,0.0,159,3.95,0,0,0,0.429,6.85,17.9,0.35,S1,0.38,0.77,RECONNAISSANCE
SESS-D7037CEE,2026-09-05T16:03:42.303330Z,10.0.3.92,SSH:22,140,64.06,2,2,4.65,50,13.16,5,9,2,0.86,100.28,625.2,0.88,S5,0.55,0.83,LATERAL_MOVEMENT
SESS-7E3BFFD5,2026-09-06T14:43:41.984817Z,89.155.226.31,HTTPS:443,121,98.57,113,0,25.79,0,2.72,0,0,0,0.074,3.17,504.7,0.37,S2,0.75,0.81,BRUTE_FORCE
SESS-9C736355,2026-09-06T07:01:42.148328Z,10.0.8.49,API:8080,81,57.53,2,1,1.0,0,2.74,216,5,0,0.328,75.35,594.3,0.66,S6,0.74,0.87,DB_PROBE
SESS-9341A94E,2026-09-06T10:51:42.196619Z,10.0.4.106,SSH:22,51,17.11,2,1,2.65,0,17.87,3,10,4,0.549,12.28,581.7,0.74,S4,0.62,0.96,PRIVILEGE_ESCALATION
SESS-90D7568F,2026-09-06T11:04:42.134901Z,10.0.1.228,MySQL:3306,78,66.59,0,1,0.0,0,11.02,214,9,0,0.619,51.66,352.6,0.38,S6,0.72,0.82,DB_PROBE
SESS-2FBE3C2D,2026-09-05T20:05:42.200613Z,10.0.3.161,API:8080,54,26.5,1,1,2.17,0,27.32,0,10,2,0.151,16.91,433.6,0.82,S4,0.64,0.89,PRIVILEGE_ESCALATION
SESS-C9BC6BE9,2026-09-05T19:08:42.160456Z,10.0.3.130,PostgreSQL:5432,82,76.84,0,1,0.0,0,8.77,198,9,0,0.072,17.56,787.5,0.61,S6,0.86,0.88,DB_PROBE
SESS-66674C74,2026-09-05T18:44:42.154504Z,10.0.9.12,PostgreSQL:5432,77,94.01,1,1,0.5,0,11.83,232,8,0,0.227,110.38,1026.9,0.37,S6,0.95,0.89,DB_PROBE
SESS-64E880E7,2026-09-06T01:19:42.327474Z,10.0.8.106,PostgreSQL:5432,100,58.29,0,1,0.5,0,7.61,281,54,0,0.247,124.33,1485.5,0.85,S6,0.93,0.92,DATA_ACCESS
SESS-53E74C36,2026-09-05T18:30:41.909561Z,193.93.108.51,RDP:3389,110,111.19,2,0,1.04,133,2.13,0,0,0,0.199,4.88,272.7,0.46,S1,0.46,0.83,RECONNAISSANCE
SESS-B99F785B,2026-09-06T05:13:42.170596Z,10.0.3.68,PostgreSQL:5432,78,13.49,0,1,0.0,0,7.06,213,8,0,0.065,47.11,735.9,0.51,S6,0.9,0.94,DB_PROBE
SESS-A3D988D9,2026-09-05T14:59:41.904394Z,153.169.47.117,API:8080,84,173.72,2,0,0.62,146,2.04,0,0,0,0.374,6.87,56.2,0.58,S1,0.44,0.86,RECONNAISSANCE
SESS-1ECFD5F3,2026-09-06T07:09:41.744121Z,192.168.1.219,DNS:53,13,36.43,0,2,0.0,0,1.08,5,0,0,0.2,4.44,325.0,0.09,S0,0.19,0.09,NORMAL
SESS-28D41514,2026-09-05T16:11:42.266325Z,10.0.2.16,SMB:445,140,169.88,4,1,4.96,43,16.89,5,15,2,0.798,197.34,1002.8,0.83,S5,0.83,0.91,LATERAL_MOVEMENT
SESS-0095E9EE,2026-09-06T07:47:42.024751Z,171.24.186.63,HTTPS:443,63,76.24,36,1,16.93,0,0.82,0,1,0,0.22,18.19,746.2,0.56,S3,0.67,0.79,CREDENTIAL_ATTACK
SESS-64DF11FC,2026-09-06T11:24:42.211715Z,10.0.5.25,API:8080,62,42.04,3,1,2.13,0,20.9,0,12,2,0.63,28.84,559.3,0.74,S4,0.75,0.93,PRIVILEGE_ESCALATION
SESS-DAF19481,2026-09-06T11:41:42.081828Z,138.229.151.192,SSH:22,59,72.74,43,3,25.19,0,0.64,0,0,0,0.351,7.4,715.7,0.57,S3,0.6,0.83,CREDENTIAL_ATTACK
SESS-8CF410AC,2026-09-05T15:33:42.240131Z,10.0.3.23,RDP:3389,50,20.4,2,1,1.11,0,39.5,0,13,4,0.774,5.12,128.9,0.57,S4,0.44,0.87,PRIVILEGE_ESCALATION
SESS-B2EDFB4B,2026-09-05T15:20:42.350503Z,10.0.5.201,SMB:445,97,216.34,1,1,0.5,0,11.52,287,52,0,0.275,311.82,1438.5,0.75,S6,0.91,0.97,DATA_ACCESS
SESS-BBFED7CE,2026-09-06T02:22:42.383383Z,10.0.3.29,DNS:53,167,439.58,0,1,0.2,0,25.36,80,66,0,0.453,2144.36,3071.3,0.83,S7,0.82,0.95,EXFILTRATION
SESS-DEA9F30E,2026-09-05T16:08:41.855855Z,192.168.1.35,API:8080,9,38.06,0,1,0.0,0,0.34,3,0,0,0.029,7.29,590.8,0.5,S0,0.31,0.05,NORMAL
SESS-CB7773B8,2026-09-05T17:14:41.940784Z,46.26.223.126,HTTPS:443,134,200.64,0,0,0.0,157,0.23,0,0,0,0.029,6.43,141.3,0.44,S1,0.14,0.82,RECONNAISSANCE
SESS-87136CF4,2026-09-05T18:03:41.884006Z,192.168.1.60,API:8080,10,18.8,0,3,0.0,0,1.89,3,0,0,0.097,4.45,500.9,0.37,S0,0.11,0.09,NORMAL
SESS-E28B831E,2026-09-05T21:35:41.948063Z,123.71.244.110,HTTPS:443,119,86.94,108,0,68.8,1,0.74,0,0,0,0.107,8.93,279.8,0.55,S2,0.5,0.79,BRUTE_FORCE
SESS-CD63E398,2026-09-05T21:45:42.335816Z,10.0.4.214,PostgreSQL:5432,113,41.55,0,1,0.5,0,20.53,275,53,0,0.444,181.11,593.3,0.49,S6,0.71,0.91,DATA_ACCESS
SESS-9C0A2486,2026-09-05T20:49:42.228232Z,10.0.3.94,API:8080,53,57.23,1,1,3.81,0,34.77,0,14,3,0.233,20.43,826.9,0.68,S4,0.84,0.9,PRIVILEGE_ESCALATION
SESS-C3E35A3B,2026-09-06T11:05:42.201168Z,10.0.4.30,RDP:3389,40,22.12,1,1,0.62,0,28.14,0,12,5,0.308,5.84,255.8,0.74,S4,0.57,0.89,PRIVILEGE_ESCALATION
SESS-33C05B9E,2026-09-06T12:49:42.334994Z,10.0.8.195,SMB:445,103,36.67,1,1,0.5,0,10.3,273,49,0,0.316,243.23,1746.2,0.68,S6,0.91,0.86,DATA_ACCESS
SESS-C27BD550,2026-09-06T02:50:42.018133Z,105.7.222.94,API:8080,71,5.24,32,1,40.01,0,1.82,0,0,0,0.081,20.08,372.7,0.68,S3,0.57,0.76,CREDENTIAL_ATTACK
SESS-1172E288,2026-09-06T12:11:41.800527Z,192.168.1.219,API:8080,8,26.02,0,2,0.0,0,0.15,2,0,0,0.098,9.91,355.7,0.34,S0,0.34,0.04,NORMAL
SESS-D82F7757,2026-09-05T17:09:41.894598Z,192.168.1.107,HTTPS:443,11,3.47,0,1,0.0,0,0.14,6,0,0,0.127,6.26,561.2,0.3,S0,0.45,0.07,NORMAL
SESS-02CAC2E5,2026-09-06T03:56:42.382857Z,10.0.2.15,HTTPS:443,187,110.5,0,1,0.2,0,18.86,93,64,0,0.594,1252.14,1685.2,0.74,S7,0.99,0.93,EXFILTRATION
SESS-7994A797,2026-09-06T13:44:42.010784Z,134.69.130.56,API:8080,51,51.83,45,2,12.89,0,0.94,2,0,0,0.325,6.33,347.2,0.63,S3,0.61,0.9,CREDENTIAL_ATTACK
SESS-047B08E6,2026-09-05T15:41:41.917543Z,97.96.128.129,RDP:3389,112,199.14,0,0,0.0,150,3.82,0,0,0,0.47,0.81,278.1,0.34,S1,0.2,0.92,RECONNAISSANCE
SESS-B576E3AF,2026-09-06T10:33:42.196752Z,10.0.4.191,API:8080,44,25.95,2,1,3.6,0,29.47,3,10,6,0.298,33.27,480.2,0.73,S4,0.42,0.86,PRIVILEGE_ESCALATION
SESS-AD34A4EF,2026-09-05T22:17:41.860504Z,192.168.1.98,API:8080,10,11.95,0,1,0.0,0,4.74,2,0,0,0.323,3.69,793.4,0.29,S0,0.39,0.14,NORMAL
SESS-B3AD4881,2026-09-05T21:31:41.863573Z,192.168.1.235,DNS:53,15,13.26,0,1,0.0,0,1.02,10,0,0,0.187,11.0,384.8,0.39,S0,0.31,0.07,NORMAL
SESS-FC62A479,2026-09-06T10:43:41.825863Z,192.168.1.208,HTTPS:443,16,3.65,0,3,0.0,0,0.73,6,0,0,0.007,4.28,545.7,0.3,S0,0.31,0.03,NORMAL
SESS-4B088167,2026-09-05T15:11:42.332933Z,10.0.4.69,MySQL:3306,109,64.54,0,1,0.5,0,10.5,295,48,0,0.262,69.73,1521.1,0.79,S6,0.99,0.93,DATA_ACCESS
SESS-AB34283D,2026-09-05T21:56:42.235478Z,10.0.4.118,SSH:22,49,13.31,2,1,1.46,0,41.29,3,18,4,0.492,24.54,365.0,0.69,S4,0.59,0.87,PRIVILEGE_ESCALATION
SESS-C5CD5861,2026-09-06T13:19:41.894690Z,192.168.1.91,API:8080,7,17.47,0,1,0.0,0,0.23,2,0,0,0.027,2.88,250.2,0.27,S0,0.11,0.11,NORMAL
SESS-43A1BC9D,2026-09-06T13:25:42.244205Z,10.0.5.50,SSH:22,156,146.54,8,1,5.11,37,27.48,12,12,1,0.723,39.32,479.2,0.67,S5,0.67,0.93,LATERAL_MOVEMENT
SESS-FC08BB61,2026-09-05T21:49:42.102037Z,10.0.10.190,MySQL:3306,71,84.82,0,1,0.0,0,21.91,225,9,0,0.249,98.3,835.0,0.42,S6,0.79,0.81,DB_PROBE
SESS-DAC7FFEA,2026-09-05T16:34:41.840420Z,192.168.1.91,HTTPS:443,9,17.32,0,1,0.0,0,0.57,6,0,0,0.115,2.15,467.9,0.17,S0,0.5,0.1,NORMAL
SESS-9A19A399,2026-09-06T09:41:42.071439Z,76.175.91.17,SSH:22,66,21.39,37,2,21.89,0,7.01,0,0,0,0.175,13.75,343.2,0.6,S3,0.77,0.86,CREDENTIAL_ATTACK
SESS-E937C87F,2026-09-05T16:50:42.311032Z,10.0.1.85,SSH:22,137,30.54,2,1,3.37,39,22.67,0,16,2,0.841,36.8,872.5,0.92,S5,0.75,0.88,LATERAL_MOVEMENT
SESS-093C1896,2026-09-06T08:30:42.311864Z,10.0.1.57,RDP:3389,164,68.69,4,2,6.44,46,27.43,5,15,1,0.876,84.14,755.0,0.76,S5,0.73,0.96,LATERAL_MOVEMENT
SESS-E03B95EE,2026-09-06T13:37:41.968051Z,53.7.40.203,RDP:3389,145,72.64,108,0,46.43,1,2.42,0,0,0,0.337,11.58,99.7,0.49,S2,0.64,0.88,BRUTE_FORCE
SESS-C6142737,2026-09-05T17:11:42.355989Z,10.0.9.153,PostgreSQL:5432,103,38.54,0,1,0.5,0,6.96,287,46,0,0.533,143.95,1931.0,0.44,S6,0.96,0.87,DATA_ACCESS
SESS-2BEFB3E4,2026-09-06T11:12:42.209384Z,10.0.5.55,SSH:22,60,82.0,2,1,1.21,0,42.38,0,18,6,0.424,33.25,283.3,0.74,S4,0.59,0.93,PRIVILEGE_ESCALATION
SESS-8A946184,2026-09-06T10:25:41.680329Z,192.168.1.138,API:8080,13,14.84,0,1,0.0,0,3.17,4,0,0,0.212,1.15,689.0,0.28,S0,0.48,0.11,NORMAL
